STATION,NAME,DATE,PRCP,TAVG
USW00024724,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",5/6/19,0,61
USW00024725,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",5/7/19,0,63
USW00024726,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",5/8/19,0,62
USW00024727,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",5/9/19,0,68
USW00024728,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",5/10/19,0,70
USW00024729,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",5/11/19,0,72
USW00024730,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",5/12/19,0,58
USW00024731,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",5/13/19,0,56
USW00024732,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",5/14/19,0.16,57
USW00024733,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",5/15/19,0.02,58
USW00024734,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",5/16/19,0.13,57
USW00024735,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",5/17/19,0.05,56
USW00024736,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",5/18/19,0,59
USW00024737,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",5/19/19,0,62
USW00024738,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",5/20/19,0.05,58
USW00024739,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",5/21/19,0.02,54
USW00024740,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",5/22/19,0,60
USW00024741,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",5/23/19,0,63
USW00024742,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",5/24/19,0,60
USW00024743,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",5/25/19,0.19,54
USW00024744,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",5/26/19,0,56
USW00024745,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",5/27/19,0,65
USW00024746,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",5/28/19,0,60
USW00024747,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",5/29/19,0,59
USW00024748,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",5/30/19,0,60
USW00024749,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",5/31/19,0,63
USW00024750,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",6/1/19,0,62
USW00024751,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",6/2/19,0,63
USW00024752,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",6/3/19,0,60
USW00024753,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",6/4/19,0,60
USW00024754,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",6/5/19,0,60
USW00024755,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",6/6/19,0.01,56
USW00024756,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",6/7/19,0.1,56
USW00024757,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",6/8/19,0,55
USW00024758,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",6/9/19,0,61
USW00024759,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",6/10/19,0,65
USW00024760,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",6/11/19,0,70
USW00024761,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",6/12/19,0,78
USW00024762,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",6/13/19,0,73
USW00024763,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",6/14/19,0,62
USW00024764,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",6/15/19,0,61
USW00024765,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",6/16/19,0,62
USW00024766,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",6/17/19,0,63
USW00024767,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",6/18/19,0.21,63
USW00024768,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",6/19/19,0.08,59
USW00024769,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",6/20/19,0.41,57
USW00024770,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",6/21/19,0,60
USW00024771,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",6/22/19,0,60
USW00024772,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",6/23/19,0,60
USW00024773,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",6/24/19,0,58
USW00024774,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",6/25/19,0,62
USW00024775,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",6/26/19,0.01,62
USW00024776,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",6/27/19,0.08,61
USW00024777,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",6/28/19,0,61
USW00024778,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",6/29/19,0,64
USW00024779,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",6/30/19,0,68
USW00024780,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",7/1/19,0,71
USW00024781,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",7/2/19,0.43,62
USW00024782,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",7/3/19,0,59
USW00024783,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",7/4/19,0,63
USW00024784,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",7/5/19,0,63
USW00024785,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",7/6/19,0,63
USW00024786,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",7/7/19,0,63
USW00024787,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",7/8/19,0,63
USW00024788,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",7/9/19,0.17,67
USW00024789,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",7/10/19,0.17,65
USW00024790,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",7/11/19,0,66
USW00024791,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",7/12/19,0,69
USW00024792,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",7/13/19,0,69
USW00024793,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",7/14/19,0,68
USW00024794,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",7/15/19,0.02,68
USW00024795,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",7/16/19,0,68
USW00024796,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",7/17/19,0.13,67
USW00024797,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",7/18/19,0.2,63
USW00024798,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",7/19/19,0.03,61
USW00024799,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",7/20/19,0,65
USW00024800,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",7/21/19,0,71
USW00024801,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",7/22/19,0,71
USW00024802,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",7/23/19,0,66
USW00024803,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",7/24/19,0,65
USW00024804,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",7/25/19,0,70
USW00024805,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",7/26/19,0,73
USW00024806,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",7/27/19,0,70
USW00024807,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",7/28/19,0,69
USW00024808,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",7/29/19,0,70
USW00024809,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",7/30/19,0,66
USW00024810,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",7/31/19,0,69
USW00024811,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",8/1/19,0,71
USW00024812,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",8/2/19,0.37,71
USW00024813,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",8/3/19,0,71
USW00024814,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",8/4/19,0,72
USW00024815,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",8/5/19,0,75
USW00024816,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",8/6/19,0,68
USW00024817,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",8/7/19,0,67
USW00024818,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",8/8/19,0,65
USW00024819,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",8/9/19,0,66
USW00024820,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",8/10/19,0.38,66
USW00024821,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",8/11/19,0,66
USW00024822,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",8/12/19,0,67
USW00024823,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",8/13/19,0,71
USW00024824,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",8/14/19,0,73
USW00024825,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",8/15/19,0,69
USW00024826,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",8/16/19,0,66
USW00024827,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",8/17/19,0,65
USW00024828,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",8/18/19,0,66
USW00024829,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",8/19/19,0,67
USW00024830,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",8/20/19,0,67
USW00024831,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",8/21/19,0.3,66
USW00024832,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",8/22/19,0.08,61
USW00024833,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",8/23/19,0,64
USW00024834,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",8/24/19,0,65
USW00024835,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",8/25/19,0,67
USW00024836,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",8/26/19,0,67
USW00024837,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",8/27/19,0,70
USW00024838,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",8/28/19,0,75
USW00024839,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",8/29/19,0.07,71
USW00024840,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",8/30/19,0,67
USW00024841,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",8/31/19,0,69
USW00024842,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",9/1/19,0,70
USW00024843,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",9/2/19,0,69
USW00024844,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",9/3/19,0,69
USW00024845,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",9/4/19,0,67
USW00024846,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",9/5/19,0,68
USW00024847,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",9/6/19,0,69
USW00024848,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",9/7/19,0.59,65
USW00024849,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",9/8/19,0.04,63
USW00024850,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",9/9/19,0.29,62
USW00024851,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",9/10/19,0,62
USW00024852,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",9/11/19,0,63
USW00024853,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",9/12/19,0.24,67
USW00024854,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",9/13/19,0,66
USW00024855,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",9/14/19,0.05,64
USW00024856,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",9/15/19,0.44,61
USW00024857,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",9/16/19,0.09,59
USW00024858,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",9/17/19,0.65,59
USW00024859,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",9/18/19,0.1,59
USW00024860,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",9/19/19,0.04,60
USW00024861,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",9/20/19,0,62
USW00024862,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",9/21/19,0,62
USW00024863,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",9/22/19,0.24,62
USW00024864,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",9/23/19,0.12,59
USW00024865,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",9/24/19,0,61
USW00024866,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",9/25/19,0,62
USW00024867,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",9/26/19,0.16,63
USW00024868,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",9/27/19,0.14,58
USW00024869,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",9/28/19,0.04,51
USW00024870,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",9/29/19,0.09,51
USW00024871,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",9/30/19,0,51
USW00024872,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",10/1/19,0,50
USW00024873,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",10/2/19,0,53
USW00024874,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",10/3/19,0.02,57
USW00024875,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",10/4/19,0.03,53
USW00024876,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",10/5/19,0,55
USW00024877,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",10/6/19,0,54
USW00024878,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",10/7/19,0.05,56
USW00024879,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",10/8/19,0.17,52
USW00024880,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",10/9/19,0,45
USW00024881,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",10/10/19,0,45
USW00024882,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",10/11/19,0,50
USW00024883,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",10/12/19,0,54
USW00024884,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",10/13/19,0,53
USW00024885,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",10/14/19,0,51
USW00024886,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",10/15/19,0,53
USW00024887,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",10/16/19,0.51,55
USW00024888,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",10/17/19,0.15,54
USW00024889,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",10/18/19,0.82,51
USW00024890,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",10/19/19,0.96,49
USW00024891,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",10/20/19,0.13,49
USW00024892,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",10/21/19,0.39,53
USW00024893,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",10/22/19,0.1,57
USW00024894,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",10/23/19,0,51
USW00024895,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",10/24/19,0,51
USW00024896,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",10/25/19,0.34,53
USW00024897,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",10/26/19,0,48
USW00024898,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",10/27/19,0,47
USW00024899,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",10/28/19,0,43
USW00024900,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",10/29/19,0,43
USW00024901,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",10/30/19,0,42
USW00024902,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",10/31/19,0,43
USW00024903,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",11/1/19,0,45
USW00024904,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",11/2/19,0,48
USW00024905,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",11/3/19,0,48
USW00024906,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",11/4/19,0,49
USW00024907,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",11/5/19,0,47
USW00024908,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",11/6/19,0,48
USW00024909,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",11/7/19,0,47
USW00024910,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",11/8/19,0,47
USW00024911,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",11/9/19,0.32,50
USW00024912,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",11/10/19,0,52
USW00024913,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",11/11/19,0,51
USW00024914,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",11/12/19,0.25,50
USW00024915,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",11/13/19,0,52
USW00024916,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",11/14/19,0,49
USW00024917,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",11/15/19,0.19,51
USW00024918,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",11/16/19,0.01,51
USW00024919,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",11/17/19,0.09,53
USW00024920,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",11/18/19,0.26,52
USW00024921,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",11/19/19,0.39,49
USW00024922,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",11/20/19,0,46
USW00024923,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",11/21/19,0,41
USW00024924,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",11/22/19,0,39
USW00024925,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",11/23/19,0,40
USW00024926,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",11/24/19,0.11,50
USW00024927,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",11/25/19,0.09,45
USW00024928,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",11/26/19,0,41
USW00024929,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",11/27/19,0,41
USW00024930,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",11/28/19,0,38
USW00024931,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",11/29/19,0,36
USW00024932,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",11/30/19,0,35
USW00024933,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",12/1/19,0.02,42
USW00024934,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",12/2/19,0,43
USW00024935,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",12/3/19,0,47
USW00024936,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",12/4/19,0.03,49
USW00024937,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",12/5/19,0,47
USW00024938,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",12/6/19,0,48
USW00024939,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",12/7/19,0.29,49
USW00024940,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",12/8/19,0.03,49
USW00024941,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",12/9/19,0,46
USW00024942,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",12/10/19,0.13,41
USW00024943,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",12/11/19,0.54,45
USW00024944,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",12/12/19,0.23,48
USW00024945,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",12/13/19,0,46
USW00024946,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",12/14/19,0.08,44
USW00024947,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",12/15/19,0.11,42
USW00024948,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",12/16/19,0,41
USW00024949,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",12/17/19,0,42
USW00024950,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",12/18/19,0.3,43
USW00024951,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",12/19/19,1.32,44
USW00024952,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",12/20/19,3.25,52
USW00024953,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",12/21/19,0.83,48
USW00024954,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",12/22/19,0.14,43
USW00024955,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",12/23/19,0.29,42
USW00024956,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",12/24/19,0,38
USW00024957,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",12/25/19,0,40
USW00024958,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",12/26/19,0.05,35
USW00024959,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",12/27/19,0.01,39
USW00024960,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",12/28/19,0,44
USW00024961,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",12/29/19,0.01,45
USW00024962,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",12/30/19,0.04,46
USW00024963,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",12/31/19,0.26,48
